wrote dict experiments/xtests/dict_11.txt
band=3746663 (UB>253)  cached=0  todo=3746663  geom-already-passed=0
  [geom] cut=239101 survivors=445899 (69s)
  [geom] cut=242004 survivors=447996 (69s)
  [geom] cut=243709 survivors=451291 (71s)
  [geom] cut=245024 survivors=454976 (71s)
  [geom] cut=246769 survivors=458231 (71s)
  [geom] cut=248634 survivors=461366 (72s)
  [geom] cut=250641 survivors=464359 (72s)
  [geom] cut=252970 survivors=467030 (72s)
  [geom] cut=255607 survivors=469393 (72s)
  [geom] cut=258803 survivors=471197 (73s)
  [geom] cut=260483 survivors=474517 (75s)
  [geom] cut=262246 survivors=477754 (75s)
  [geom] cut=264085 survivors=480915 (75s)
  [geom] cut=266186 survivors=483814 (75s)
  [geom] cut=268676 survivors=486324 (75s)
  [geom] cut=271578 survivors=488422 (75s)
  [geom] cut=274717 survivors=490283 (76s)
  [geom] cut=276267 survivors=493733 (80s)
  [geom] cut=277165 survivors=497835 (81s)
  [geom] cut=278580 survivors=501420 (81s)
  [geom] cut=280456 survivors=504544 (81s)
  [geom] cut=280834 survivors=509166 (81s)
  [geom] cut=281517 survivors=513483 (81s)
  [geom] cut=282348 survivors=517652 (81s)
  [geom] cut=283757 survivors=521243 (81s)
  [geom] cut=284872 survivors=525128 (81s)
  [geom] cut=285350 survivors=529650 (81s)
  [geom] cut=286155 survivors=533845 (81s)
  [geom] cut=287153 survivors=537847 (82s)
  [geom] cut=288635 survivors=541365 (82s)
  [geom] cut=290380 survivors=544620 (84s)
  [geom] cut=290860 survivors=549140 (84s)
  [geom] cut=291552 survivors=553448 (84s)
  [geom] cut=292605 survivors=557395 (84s)
  [geom] cut=293856 survivors=561144 (85s)
  [geom] cut=295693 survivors=564307 (85s)
  [geom] cut=297599 survivors=567401 (86s)
  [geom] cut=298080 survivors=571920 (86s)
  [geom] cut=298895 survivors=576105 (86s)
  [geom] cut=299979 survivors=580021 (86s)
  [geom] cut=301508 survivors=583492 (86s)
  [geom] cut=303126 survivors=586874 (87s)
  [geom] cut=305113 survivors=589887 (88s)
  [geom] cut=306685 survivors=593315 (90s)
  [geom] cut=307540 survivors=597460 (90s)
  [geom] cut=308535 survivors=601465 (90s)
  [geom] cut=309948 survivors=605052 (90s)
  [geom] cut=311732 survivors=608268 (90s)
  [geom] cut=313546 survivors=611454 (90s)
  [geom] cut=315920 survivors=614080 (91s)
  [geom] cut=317460 survivors=617540 (93s)
  [geom] cut=318552 survivors=621448 (93s)
  [geom] cut=319645 survivors=625355 (93s)
  [geom] cut=321093 survivors=628907 (93s)
  [geom] cut=322874 survivors=632126 (93s)
